AUROC,AUPRC,MCC,Accuracy,F1,threshold,MCC_tuned,Accuracy_tuned,F1_tuned,threshold_tuned,fold,model,featurization,target,split,fp_size
0.7631024930747922,0.7631581092181392,0.40035694178273723,0.6947368421052632,0.7264150943396226,0.5,0.41364672372508154,0.6947368421052632,0.7387387387387387,0.49464253260012647,2,RF,morgan_delta_opp,@/@@_class,val,2048
0.7247091412742382,0.744953402490113,0.27051144715049813,0.631578947368421,0.6698113207547169,0.5,0.2719802405917384,0.631578947368421,0.6728971962616822,0.49464253260012647,2,RF,morgan_delta_opp,@/@@_class,test,2048
0.9236515337845279,0.9179509715088636,0.6532675361844777,0.8217366302472685,0.8358920063525676,0.5,0.5451540676921295,0.7351926394479587,0.6456329357445171,0.5365022717488093,3,RF,morgan_delta_opp,@/@@_class,train,2048
0.7197783933518005,0.7222894205606611,0.2781743201320934,0.6368421052631579,0.6666666666666666,0.5,0.37429884637946226,0.6578947368421053,0.5323741007194245,0.5365022717488093,3,RF,morgan_delta_opp,@/@@_class,val,2048
0.7885872576177285,0.8011921130354758,0.386761538334186,0.6894736842105263,0.7177033492822966,0.5,0.39662184574872683,0.6631578947368421,0.5294117647058824,0.5365022717488093,3,RF,morgan_delta_opp,@/@@_class,test,2048
0.9241295239178592,0.919211575352288,0.6577958408900023,0.8243243243243243,0.808403888366259,0.5,0.6466589668261244,0.8076480736055204,0.8332918016446549,0.49028556582381677,4,RF,morgan_delta_opp,@/@@_class,train,2048
0.7386703601108033,0.743089503450189,0.32379966883225914,0.6578947368421053,0.6153846153846154,0.5,0.38857777275012023,0.6789473684210526,0.7312775330396476,0.49028556582381677,4,RF,morgan_delta_opp,@/@@_class,val,2048
0.7437119113573407,0.7037549425496267,0.4138411497680018,0.7052631578947368,0.6853932584269663,0.5,0.3882901373576604,0.6842105263157895,0.7272727272727273,0.49028556582381677,4,RF,morgan_delta_opp,@/@@_class,test,2048
0.9514247280449426,0.9444173961696126,0.7068711497511612,0.8412880966072456,0.8175809649702578,0.5,0.7013678790521004,0.8384128809660725,0.8571428571428571,0.48391158164804005,0,RF,morgan_delta_opp,F/L_class,train,2048
0.8340166204986149,0.8398686981324487,0.43173289177634555,0.7105263157894737,0.6745562130177515,0.5,0.5177354478232827,0.7473684210526316,0.7798165137614679,0.48391158164804005,0,RF,morgan_delta_opp,F/L_class,val,2048
0.8129085872576178,0.8148554404518603,0.39524658758195297,0.6894736842105263,0.6380368098159509,0.5,0.43916287509105884,0.7105263157894737,0.7465437788018433,0.48391158164804005,0,RF,morgan_delta_opp,F/L_class,test,2048
0.9472602121409823,0.9400612365450072,0.716959985322305,0.851926394479586,0.8363520813473149,0.5,0.7229072928572825,0.855664174813111,0.8674762407602957,0.49782248180767724,1,RF,morgan_delta_opp,F/L_class,train,2048
0.8409418282548476,0.8200087811816814,0.5207556439232954,0.7526315789473684,0.718562874251497,0.5,0.5518433521870162,0.7684210526315789,0.7924528301886793,0.49782248180767724,1,RF,morgan_delta_opp,F/L_class,val,2048
0.8826592797783934,0.8750881600805525,0.6086951209403486,0.8,0.7816091954022989,0.5,0.5756419341601482,0.7842105263157895,0.8,0.49782248180767724,1,RF,morgan_delta_opp,F/L_class,test,2048
0.9501069897666131,0.9437809309326097,0.7284289910287703,0.8591144335825187,0.8462986198243413,0.5,0.7089091649684987,0.8441633122484187,0.8608115048793015,0.4926570755517661,2,RF,morgan_delta_opp,F/L_class,train,2048
0.8069806094182825,0.8103639412621779,0.42973504259354,0.7105263157894737,0.6783625730994152,0.5,0.4830791626001647,0.7315789473684211,0.7649769585253456,0.4926570755517661,2,RF,morgan_delta_opp,F/L_class,val,2048
0.8459279778393352,0.8437164460658446,0.531313927552782,0.7631578947368421,0.7457627118644068,0.5,0.4990574920931582,0.7421052631578947,0.7699530516431925,0.4926570755517661,2,RF,morgan_delta_opp,F/L_class,test,2048
0.9495053273331324,0.9443235792258139,0.7164562201718508,0.8484761357101782,0.8286178861788618,0.5,0.7203258491019432,0.855664174813111,0.8662046908315565,0.4925058614395311,3,RF,morgan_delta_opp,F/L_class,train,2048
0.7342936288088643,0.7458576311320152,0.32379966883225914,0.6578947368421053,0.6153846153846154,0.5,0.35377680508039966,0.6736842105263158,0.7019230769230769,0.4925058614395311,3,RF,morgan_delta_opp,F/L_class,val,2048
0.7708033240997231,0.7787718650017621,0.35901391758109474,0.6736842105263158,0.6265060240963856,0.5,0.3299179426872855,0.6631578947368421,0.6862745098039216,0.4925058614395311,3,RF,morgan_delta_opp,F/L_class,test,2048
0.9518250096474313,0.9450734708353697,0.7315960196816178,0.8599769982748706,0.8463237614389397,0.5,0.726061075880204,0.8571017826336975,0.8689000263782644,0.49259091891804496,4,RF,morgan_delta_opp,F/L_class,train,2048
